time,freemem@tsung_controller@ip-172-31-27-7 
0,3515.32421875 
10,3516.08203125 
20,3515.6171875 
30,3515.50390625 
40,3515.26953125 
50,3513.35546875 
60,3511.42578125 
70,3508.40625 
80,3507.08984375 
90,3500.921875 
100,3493.43359375 
110,3491.546875 
120,3482.5 
130,3476.48828125 
140,3464.890625 
150,3459.4140625 
160,3457.03125 
170,3456.33984375 
180,3455.86328125 
190,3455.62890625 
200,3455.51953125 
210,3455.046875 
220,3454.5703125 
230,3454.45703125 
240,3454.34765625 
250,3454.23046875 
260,3454.2421875 
270,3454.12890625 
280,3454.35546875 
284,3463.734375 
