time,session 
30,36120.986 
40,37312.501 
50,52581.286 
60,53933.084 
70,55804.325 
80,60685.587 
90,64417.638 
100,68261.152 
110,76174.441 
120,77529.614 
130,87894.045 
140,93703.308 
150,101289.129 
160,101998.297 
170,114627.099 
180,117558.149 
190,122835.812 
200,122835.812 
210,130850.475 
220,130850.475 
230,144060.484 
240,145421.564 
250,148550.165 
260,154809.143 
270,160543.101 
280,161911.28 
284,161911.28 
