time,users,connected 
0,10,10 
10,19,19 
20,27,26 
30,56,53 
40,82,79 
50,108,108 
60,140,139 
70,177,175 
80,218,218 
90,266,262 
100,315,314 
110,375,372 
120,418,423 
130,463,463 
140,505,504 
150,555,554 
160,559,559 
170,521,521 
180,471,471 
190,420,420 
200,376,376 
210,336,336 
220,296,296 
230,271,272 
240,258,259 
250,242,244 
260,219,220 
270,193,193 
280,138,140 
290,84,84 
300,44,46 
310,24,24 
320,0,3 
324,0,0 
