time,freemem@tsung_controller@ip-172-31-27-7 
0,3514.9609375 
10,3514.9609375 
20,3514.9609375 
30,3514.9609375 
40,3514.75390625 
50,3513.80078125 
60,3511.71875 
70,3506.91015625 
80,3503.25 
90,3497.02734375 
100,3494.02734375 
110,3486.9921875 
120,3485.23828125 
130,3469.015625 
140,3465.82421875 
150,3462.7109375 
160,3460.359375 
170,3459.2734375 
180,3457.46484375 
190,3457.46484375 
200,3457.46484375 
210,3457.46484375 
220,3457.46484375 
230,3457.46484375 
240,3457.46484375 
250,3457.46484375 
260,3457.46484375 
270,3457.46484375 
280,3457.46484375 
290,3457.46484375 
300,3457.46484375 
310,3457.46484375 
320,3457.46484375 
324,3457.46484375 
