time,connect,request 
0,1.039,15.852 
10,0.962,15.766 
20,0.869,15.766 
30,0.806,15.668 
40,0.806,15.668 
50,0.738,15.668 
60,0.738,15.668 
70,0.738,15.668 
80,0.738,15.668 
90,0.721,15.668 
100,0.721,15.668 
110,0.721,0.527 
120,0.721,0.405 
130,0.721,0.397 
140,0.721,0.397 
150,0.716,0.397 
160,0.716,0.397 
170,0.716,0.397 
180,0.716,0.393 
190,0.716,0.393 
200,0.716,0.391 
210,0.716,0.384 
220,0.716,0.384 
230,0.716,0.384 
240,0.716,0.384 
250,0.716,0.384 
260,0.716,0.384 
270,0.716,0.384 
280,0.716,0.384 
290,0.716,0.384 
300,0.716,0.384 
310,0.716,0.384 
320,0.716,0.384 
324,0.716,0.384 
