time,session 
40,42508.2135 
50,48353.2388 
60,52789.2245 
70,62016.497 
80,0 
90,67756.93399999998 
100,80530.47777777778 
110,76496.69155555555 
120,81605.27314285714 
130,72494.66122727275 
140,79100.2671764706 
150,84562.78673684213 
160,90279.42493750002 
170,80162.81273684211 
180,89261.5259 
190,84351.25268627451 
200,88196.16543181815 
210,95038.93327499997 
220,102688.28122499998 
230,111502.38795999998 
240,140650.65538461538 
250,131862.419625 
260,131952.3842173913 
270,149369.1806923077 
280,145145.12507272727 
290,154757.5353888889 
300,165124.095 
310,168367.21485000002 
320,174953.02770833333 
324,0 
