time,page 
0,50.07445567602308 
10,17.535395765897803 
20,55.660059228007526 
30,143.00994503657498 
40,1835.3001593374097 
50,3720.2203031123763 
60,4111.928994263009 
70,4829.346145259229 
80,3243.4993045558767 
90,7301.167433092543 
100,10906.283559096772 
110,9956.667935979187 
120,12674.531165647677 
130,13599.0514883672 
140,16721.396874111757 
150,17768.74475334294 
160,20225.746174103653 
170,18380.131638336232 
180,21156.934869452973 
190,20205.98246415164 
200,20021.480275071863 
210,23310.996373239497 
220,28306.52806418988 
230,29352.993113685774 
240,30382.098573075364 
250,28879.67984413453 
260,23748.586814583323 
270,9783.316776086458 
280,12544.155813027091 
290,14627.378221761792 
300,18883.338130681328 
310,20148.217973177227 
320,11103.431160000415 
324,16399.814935514292 
