time,users,connected 
0,7,7 
10,13,13 
20,22,22 
30,33,33 
40,40,39 
50,41,41 
60,49,46 
70,47,40 
80,54,45 
90,56,43 
100,58,44 
110,54,36 
120,119,101 
130,133,117 
140,127,115 
150,99,84 
160,82,68 
170,79,62 
180,76,48 
190,68,0 
200,65,0 
210,61,0 
220,15,0 
224,0,0 
