time,users_count,finish_users_count 
0,7,0 
10,13,0 
20,22,0 
30,35,2 
40,46,6 
50,52,11 
60,66,17 
70,70,23 
80,80,26 
90,90,34 
100,99,41 
110,104,50 
120,175,56 
130,202,69 
140,202,75 
150,202,103 
160,202,120 
170,202,123 
180,202,126 
190,202,134 
200,202,137 
210,202,141 
220,202,187 
224,202,202 
