time,connect,request 
0,0.4,1 
10,1,1.8 
20,0.9,2.1 
30,2.1,5.5 
40,2.1,7.4 
50,3.4,8.7 
60,3,9.8 
70,3.9,11.1 
80,4.4,17.7 
90,6.7,24.1 
100,5.2,20.4 
110,6.7,30.4 
120,6.9,36.2 
130,8.3,37.1 
140,11.1,37.8 
150,10.6,39.9 
160,14,48 
170,19.4,58.9 
180,16.9,59.4 
190,21.8,85.4 
200,23,100.7 
210,26.8,103.9 
220,29,126.9 
230,31.9,122.4 
240,32.8,123.5 
250,7.2,107.5 
260,8.9,127.8 
270,10.3,125.2 
280,10.7,78.6 
290,14.3,73.8 
300,11.8,74.6 
310,9.9,70.6 
320,2,52.2 
330,0,24.1 
340,0,22 
347,0,11.2 
