time,page 
0,39.71776218126469 
10,45.60590012092734 
20,22.115121011048828 
30,146.35069110715716 
40,225.7381972285127 
50,218.84272668454614 
60,247.88816030522304 
70,221.5244765319975 
80,330.78398621310987 
90,352.74959602838084 
100,350.3293947754959 
110,485.88162316455157 
120,668.505652827205 
130,1002.0778774256538 
140,483.64197695264096 
150,881.8088691076596 
160,1178.576581929946 
170,1407.4624340415533 
180,2579.4884089268326 
190,4005.195270113887 
200,5529.822442151967 
210,4898.5193739657725 
220,4257.853164071295 
230,4530.0241707612095 
240,4411.340029359819 
250,4585.844234588796 
260,5496.627670087857 
270,8290.801714862624 
280,8274.86563314509 
290,8156.034021461378 
300,10024.916569622035 
310,8587.757577723249 
320,10514.336623053932 
330,2268.894643610719 
340,2109.1273734019824 
347,3457.8674609139603 
