time,session 
30,35837.744 
40,35850.53333333333 
50,35822.3475 
60,35836.8052 
70,35799.533800000005 
80,44344.8976875 
90,44970.64485 
100,48433.65505555555 
110,57944.59344827585 
120,49921.17359459462 
130,56371.90417777779 
140,64532.68178124999 
150,52944.24385294118 
160,59096.57997777779 
170,61225.02178947368 
180,65182.83554761905 
190,61662.90708064514 
200,55932.57561818182 
210,61803.55791176469 
220,57897.790354838726 
230,55160.68593388429 
240,56042.84466911765 
250,58187.873141935495 
260,57784.09062189053 
270,61443.312122806965 
280,71169.58773983741 
290,82137.7682735849 
300,85109.37416312056 
310,92836.55460909092 
320,96271.1618571429 
330,109240.85460975612 
340,110025.11914084511 
347,110238.50825999999 
