time,freemem@tsung_controller@ip-172-31-23-21 
0,3512.3125 
10,3514.19921875 
20,3516.828125 
30,3516.828125 
40,3516.828125 
50,3516.828125 
60,3516.828125 
70,3516.828125 
80,3516.828125 
90,3516.828125 
100,3516.828125 
110,3516.828125 
120,3516.828125 
130,3516.828125 
140,3516.828125 
150,3516.828125 
160,3516.828125 
170,3516.828125 
180,3516.828125 
190,3516.828125 
200,3516.828125 
210,3516.828125 
220,3516.828125 
230,3516.828125 
240,3516.828125 
250,3516.828125 
260,3516.828125 
270,3516.828125 
280,3516.828125 
290,3516.828125 
300,3516.828125 
310,3516.828125 
320,3516.828125 
330,3516.828125 
340,3516.828125 
347,3516.828125 
