time,users_count,finish_users_count 
0,0.4,0 
10,1,0 
20,1.2,0 
30,2,0.1 
40,2,0.3 
50,3.6,0.4 
60,2.8,0.5 
70,3.6,0.5 
80,4.1,1.6 
90,6,2 
100,3.8,1.8 
110,5.2,2.9 
120,5.1,3.7 
130,6.9,4.5 
140,9,3.2 
150,8.7,3.4 
160,11,4.5 
170,17.1,3.8 
180,13.4,4.2 
190,19.2,6.2 
200,19.1,11 
210,22.5,10.2 
220,26.4,12.4 
230,25.3,12.1 
240,15.9,13.6 
250,0,15.5 
260,0,20.1 
270,0,22.8 
280,0,12.3 
290,0,10.6 
300,0,14.1 
310,0,11 
320,0,9.8 
330,0,4.1 
340,0,7.1 
347,0,5 
