time,users,connected 
0,4,4 
10,14,10 
20,26,9 
30,45,20 
40,62,18 
50,94,30 
60,117,23 
70,148,32 
80,173,24 
90,213,31 
100,233,25 
110,256,18 
120,272,20 
130,294,21 
140,352,57 
150,408,44 
160,470,73 
170,603,124 
180,696,100 
190,825,115 
200,908,94 
210,1031,61 
220,1171,33 
230,1302,-5 
240,1378,0 
250,1378,-87 
260,1378,-119 
270,1378,-133 
280,1378,-83 
290,1378,-96 
300,1378,-159 
310,1378,-62 
320,1378,-80 
330,1378,-41 
340,1378,-53 
347,1378,-68 
