time,users,connected 
0,11,11 
10,26,26 
20,33,33 
30,38,38 
40,36,36 
50,39,39 
60,49,47 
70,74,66 
80,101,86 
90,123,108 
100,130,112 
110,145,133 
120,159,147 
130,175,155 
140,205,171 
150,236,186 
160,227,171 
170,191,135 
180,146,94 
190,114,62 
200,103,47 
210,88,23 
220,69,0 
230,57,0 
240,32,0 
250,10,0 
253,0,0 
