time,recvpackets@tsung_controller@ip-172-31-28-236 
10,70 
20,108.0 
30,44.0 
40,136.0 
50,101.0 
60,58.0 
70,212.0 
80,236.0 
90,309.0 
100,318.0 
110,370.0 
120,371.0 
130,361.0 
140,439.0 
150,508.0 
160,496.0 
170,456.0 
180,318.0 
190,535.0 
200,376.0 
210,168.0 
220,198.0 
230,251.0 
240,160.0 
250,371.0 
253,266.0 
