time,sentpackets@tsung_controller@ip-172-31-28-236 
10,79 
20,117.0 
30,47.0 
40,144.0 
50,109.0 
60,65.0 
70,225.0 
80,250.0 
90,320.0 
100,336.0 
110,398.0 
120,404.0 
130,380.0 
140,470.0 
150,536.0 
160,512.0 
170,477.0 
180,345.0 
190,586.0 
200,385.0 
210,159.0 
220,184.0 
230,243.0 
240,166.0 
250,443.0 
253,285.0 
