time,freemem@tsung_controller@ip-172-31-27-7 
0,3516.66796875 
10,3517.76171875 
20,3517.76953125 
30,3517.53515625 
40,3515.484375 
50,3514.76953125 
60,3513.08203125 
70,3510.546875 
80,3509.828125 
90,3508.13671875 
100,3507.63671875 
110,3506.13671875 
120,3504.34375 
130,3501.23046875 
140,3499.6015625 
150,3498.66796875 
160,3497.84375 
170,3496.96875 
180,3490.61328125 
190,3485.2890625 
200,3476.46484375 
210,3474.95703125 
220,3468.0625 
230,3459.484375 
240,3457.44921875 
250,3457.203125 
260,3456.6640625 
270,3456.4609375 
280,3456.76171875 
290,3457.84375 
294,3460.3359375 
