time,page 
0,13.93 
10,13.93 
20,13.93 
30,13.035 
40,13.035 
50,12.947 
60,9.154 
70,9.154 
80,9.154 
90,9.154 
100,8.639 
110,8.639 
120,8.639 
130,8.639 
140,8.639 
150,8.639 
160,8.639 
170,8.487 
180,8.487 
190,8.487 
200,8.487 
210,8.487 
220,8.487 
230,8.487 
240,8.487 
250,8.487 
260,8.487 
270,8.487 
280,8.487 
290,8.487 
294,8.487 
