time,users,connected 
0,10,10 
10,19,19 
20,32,32 
30,52,50 
40,65,64 
50,96,95 
60,118,115 
70,141,140 
80,179,175 
90,205,202 
100,232,226 
110,268,257 
120,291,288 
130,327,317 
140,377,360 
150,443,423 
160,533,519 
170,643,623 
180,751,729 
190,816,801 
200,952,928 
210,1081,1062 
220,1236,1208 
230,1356,1291 
240,1322,1243 
250,1130,1094 
260,902,847 
270,713,668 
280,567,509 
290,464,397 
300,346,292 
310,224,222 
