time,session 
30,35890.157999999996 
40,35784.84477777778 
50,35774.301999999996 
60,35800.179444444446 
70,35806.40038461538 
80,44295.27093749999 
90,42878.825038461546 
100,46150.97745454545 
110,49056.96064285713 
120,51493.405 
130,56598.67508333335 
140,48320.17821052633 
150,56113.28039534885 
160,55583.502875000006 
170,66188.66642857147 
180,61500.72037704915 
190,56576.412599999996 
200,60817.54409574466 
210,56713.48895327103 
220,57443.09033333333 
230,58232.26321739128 
240,53776.125299999956 
250,59623.80485416669 
260,57361.257675438625 
270,60936.126026455015 
280,79168.07460273974 
290,81746.25443689329 
300,86743.83491525428 
310,92463.67305737705 
