time,size_sent,size_rcv 
0,8.86015625,8.9171875 
10,22.96484375,22.93984375 
20,35.1484375,35.2609375 
30,49.5890625,49.346875 
40,59.8078125,59.278125 
50,77.2796875,76.5625 
60,103.03515625,101.9359375 
70,144.04296875,143.246875 
80,185.32734375,184.51640625 
90,232.59921875,231.93359375 
100,290.08828125,288.421875 
110,347.41796875,345.6984375 
120,437.83671875,436.3296875 
130,508.33671875,506.5921875 
140,567.946875,565.990625 
150,643.1046875,640.61953125 
160,679.065625,676.16953125 
170,744.61640625,740.63515625 
180,808.24296875,803.434375 
190,841.7546875,836.5421875 
200,870.85625,864.990625 
210,890.3703125,883.95625 
220,943.70546875,936.11171875 
230,981.009375,972.459375 
240,1008.45078125,999.32421875 
250,1048.8453125,1018.58515625 
258,1055.35,1021.38515625 
