time,size_sent,size_rcv 
0,8.58203125,8.71640625 
10,12.50703125,12.53046875 
20,19.91171875,19.8515625 
30,35.521875,35.51796875 
40,49.371875,49.21328125 
50,64.15703125,64.16640625 
60,83.1140625,82.9046875 
70,97.91640625,97.62421875 
80,108.68515625,108.1515625 
90,134.93515625,134.51875 
100,152.11796875,151.45 
110,173.196875,172.5671875 
120,261.11171875,261.38203125 
130,310.2875,310.559375 
140,318.33828125,318.58671875 
150,364.3234375,364.2453125 
160,391.31484375,391.12890625 
170,396.159375,395.9734375 
180,401.01484375,400.81796875 
190,413.92265625,413.73671875 
200,418.790625,418.58125 
210,425.29375,425.040625 
220,499.85,491.09453125 
224,524.12421875,501.59453125 
