time,page 
0,57.2987142857143 
10,34.032999999999994 
20,24.654333333333334 
30,30.507933333333337 
40,28.05864285714286 
50,32.121916666666664 
60,27.800105263157896 
70,34.56100000000001 
80,27.82553846153846 
90,38.91316666666667 
100,28.285625000000003 
110,34.03378571428572 
120,31.496447368421023 
130,30.61882926829268 
140,27.7968 
150,33.616241379310345 
160,32.16305882352941 
170,85.41666666666667 
180,26.923333333333336 
190,30.423374999999997 
200,28.705333333333332 
210,25.249499999999998 
220,24.634478260869564 
224,20.198866666666664 
