time,size_sent,size_rcv 
0,8.58203125,8.71640625 
10,3.925,3.8140625 
20,7.4046875,7.32109375 
30,15.61015625,15.66640625 
40,13.85,13.6953125 
50,14.78515625,14.953125 
60,18.95703125,18.73828125 
70,14.80234375,14.71953125 
80,10.76875,10.52734375 
90,26.25,26.3671875 
100,17.1828125,16.93125 
110,21.07890625,21.1171875 
120,87.91484375,88.81484375 
130,49.17578125,49.17734375 
140,8.05078125,8.02734375 
150,45.98515625,45.65859375 
160,26.99140625,26.88359375 
170,4.84453125,4.84453125 
180,4.85546875,4.84453125 
190,12.9078125,12.91875 
200,4.86796875,4.84453125 
210,6.503125,6.459375 
220,74.55625,66.05390625 
224,24.27421875,10.5 
