time,size_sent,size_rcv 
0,9.31484375,9.22421875 
10,7.3703125,7.31796875 
20,5.98828125,5.82109375 
30,18.89921875,18.5734375 
40,14.98359375,14.93359375 
50,26.353125,26.665625 
60,22.76796875,22.34765625 
70,21.353125,21.13203125 
80,48.078125,48.42421875 
90,49.80234375,49.3875 
100,55.49453125,54.17109375 
110,52.99140625,53.40703125 
120,50.61875,50.04453125 
130,54.71328125,54.215625 
140,62.15,61.47578125 
150,98.36015625,98.6453125 
160,36.81875,36.49296875 
170,50.7015625,50.19140625 
180,70.3046875,69.21953125 
190,40.15703125,39.3640625 
200,24.39921875,23.7046875 
210,25.925,25.284375 
220,12.928125,12.64375 
230,16.1609375,15.8015625 
240,33.96015625,33.18671875 
250,45.3828125,38.0875 
254,17.82578125,7.7 
