time,200,302 
0,10,12 
10,18,21 
20,24,31 
30,46,43 
40,64,50 
50,96,63 
60,122,81 
70,146,101 
80,202,138 
90,260,172 
100,319,211 
110,379,242 
120,436,272 
130,498,297 
140,566,344 
150,674,404 
160,714,425 
170,769,434 
180,832,459 
190,866,475 
200,881,490 
210,897,506 
220,905,514 
230,915,524 
240,936,545 
250,964,573 
254,975,584 
