time,502,200,500,302 
200,84,5171,,1748 
210,567,5696,2,1904 
220,1309,6229,6,2065 
230,2082,6692,10,2217 
240,2502,7166,37,2296 
250,3311,7537,63,2351 
260,4062,7895,85,2410 
270,4745,8255,97,2471 
280,5045,8550,118,2566 
290,5107,8863,171,2689 
300,5447,9141,224,2816 
310,5864,9401,246,2956 
320,6005,9612,246,3078 
330,6005,9848,246,3183 
333,6005,9848,246,3183 
