time,connect,request 
0,12.75,100.445 
10,12.75,114.967 
20,12.75,114.967 
30,12.75,252.877 
40,12.75,334.848 
50,12.75,334.848 
60,12.75,334.848 
70,12.75,334.848 
80,12.75,351.038 
90,12.75,373.33 
100,12.75,424.132 
110,12.75,424.132 
120,12.75,515.944 
130,12.75,515.944 
140,12.75,670.257 
150,12.75,734.705 
160,12.75,1003.905 
170,13.713,1079.748 
180,13.713,1079.748 
190,13.713,1400.06 
200,13.713,2746.578 
210,13.713,3189.833 
220,24.562,3189.833 
230,24.562,3189.833 
240,24.562,3407.924 
250,24.562,4302.793 
260,24.562,4588.306 
270,24.562,4588.306 
280,24.562,4588.306 
290,24.562,4588.306 
300,24.562,4588.306 
310,24.562,4588.306 
320,24.562,5071.798 
330,24.562,5071.798 
333,24.562,5071.798 
