time,size_sent,size_rcv 
0,13.6171875,13.95625 
10,6.33984375,6.084375 
20,7.99453125,7.803125 
30,25.83828125,26.359375 
40,49.5578125,51.4296875 
50,49.0171875,50.959375 
60,83.82734375,84.6078125 
70,106.25390625,113.33828125 
80,155.99375,161.48359375 
90,105.26953125,111.2296875 
100,157.20390625,165.01171875 
110,200.55234375,209.81015625 
120,227.278125,242.34375 
130,278.29453125,288.74765625 
140,336.81171875,353.41640625 
150,333.578125,360.40390625 
160,414.15625,404.37265625 
170,441.47109375,480.9140625 
180,477.87890625,497.7703125 
190,511.675,523.47890625 
200,611.9484375,554.45703125 
210,722.225,592.16640625 
220,855.809375,676.1546875 
230,804.86640625,613.18515625 
240,647.88984375,572.04375 
250,811.21953125,565.16328125 
260,769.3265625,531.05625 
270,684.08671875,496.73984375 
280,501.61796875,365.91171875 
290,315.37109375,398.06875 
300,411.4765625,419.6578125 
310,393.61015625,372.6046875 
320,229.18203125,218.00703125 
330,147.753125,214.5296875 
333,0,0 
