time,page 
0,14.346 
10,13.652 
20,13.244 
30,13.244 
40,11.709 
50,11.709 
60,11.706 
70,11.313 
80,11.313 
90,11.313 
100,9.942 
110,9.942 
120,9.942 
130,9.942 
140,9.942 
150,9.942 
160,9.942 
170,9.942 
180,9.942 
190,9.942 
200,0.599 
210,0.577 
220,0.559 
230,0.553 
240,0.553 
250,0.553 
260,0.553 
270,0.553 
280,0.553 
290,0.553 
300,0.553 
310,0.553 
320,0.553 
330,0.553 
333,0.553 
