time,connect,request 
0,0.89,13.869 
10,0.89,13.652 
20,0.89,12.848 
30,0.89,12.352 
40,0.89,11.709 
50,0.858,10.723 
60,0.858,10.723 
70,0.858,10.723 
80,0.858,8.94 
90,0.858,8.94 
100,0.858,8.94 
110,0.858,8.345 
120,0.858,7.709 
130,0.858,7.709 
140,0.858,7.709 
150,0.854,7.709 
160,0.845,7.709 
170,0.845,7.709 
180,0.732,7.709 
190,0.732,7.709 
200,0.732,0.527 
210,0.732,0.507 
220,0.732,0.507 
230,0.732,0.507 
240,0.732,0.507 
250,0.732,0.487 
260,0.732,0.487 
270,0.732,0.487 
280,0.732,0.487 
290,0.732,0.487 
300,0.732,0.487 
310,0.732,0.487 
320,0.732,0.487 
330,0.732,0.487 
333,0.732,0.487 
