time,session 
30,56.0246617593384 
40,31.11574928923493 
50,15.256535646573028 
60,10.094224360153857 
70,11.060097794284484 
80,22390.99547636152 
90,21582.692214175335 
100,21598.086630274112 
110,21636.086856615526 
120,21613.837175088654 
130,21964.22133793645 
140,22336.297043050658 
150,22263.090540496032 
160,21674.892778110345 
170,22344.97850611806 
180,22491.50625130807 
190,21674.085329590114 
200,22304.73736037943 
210,21872.80565159426 
220,22438.869596292756 
230,22323.17736174065 
240,22109.88483656797 
250,21936.014981065033 
260,21998.69414780912 
270,21872.344551433802 
280,22490.53885785026 
290,23172.55721584539 
300,23095.65598042646 
310,23560.536174657504 
320,23406.630032648576 
330,23506.424139637187 
340,23703.740131672857 
350,23432.713493233474 
360,23293.49991259978 
370,1238.271098686514 
380,1351.7791784703513 
390,1358.5574258710083 
400,1378.9530273878772 
407,813.5187045501604 
