time,size_sent,size_rcv 
0,88.53671875,88.39140625 
10,90.97265625,90.0765625 
20,75.590625,75.6234375 
30,172.3,179.2796875 
40,188.1015625,191.49375 
50,233.7984375,239.74296875 
60,276.521875,284.696875 
70,323.20546875,358.234375 
80,370.65859375,374.0875 
90,401.73984375,395.9546875 
100,471.7734375,493.7984375 
110,477.584375,482.7421875 
120,562.97421875,580.92109375 
130,619.975,632.78515625 
140,643.05625,651.88359375 
150,672.259375,681.88125 
160,744.87734375,756.5359375 
170,736.80078125,763.5390625 
180,780.51015625,771.534375 
190,847.54140625,856.90078125 
200,874.7234375,830.11953125 
210,873.525,923.27109375 
220,972.1546875,935.053125 
230,949.77421875,964.31484375 
240,1003.50625,988.13828125 
250,1069.06796875,1038.0453125 
260,1028.74453125,1016.00390625 
270,1117.6828125,1040.6609375 
280,1069.4078125,1062.025 
290,1137.71015625,1072.403125 
300,1149.61015625,1097.5609375 
310,1199.45234375,1099.840625 
320,1121.5265625,1063.4625 
330,852.915625,988.3265625 
340,766.64921875,783.6375 
350,734.83515625,729.36484375 
360,561.2109375,439.83046875 
370,403.5875,358.93515625 
380,406.7390625,295.9640625 
390,386.10390625,275.928125 
400,270.721875,108.64609375 
407,89.2984375,12.0765625 
