time,page 
0,298.008 
10,298.008 
20,298.008 
30,298.008 
40,298.008 
50,298.008 
60,298.008 
70,298.008 
80,298.008 
90,298.008 
100,298.008 
110,298.008 
120,298.008 
130,298.008 
140,298.008 
150,298.008 
160,380.86 
170,380.86 
180,383.586 
190,553.615 
200,2827.963 
210,2903.273 
220,3520.711 
230,3860.4 
240,3860.4 
250,3860.4 
260,3887.305 
270,3887.305 
280,3887.305 
290,3887.305 
300,3950.971 
310,3950.971 
320,4099.35 
330,4099.35 
340,4099.35 
350,4099.35 
360,4099.35 
370,4099.35 
380,4099.35 
390,4099.35 
400,4099.35 
407,4099.35 
