time,load@tsung_controller@ip-172-31-19-35 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.0703125 
210,0.05859375 
220,0.05078125 
230,0.0390625 
240,0.0390625 
250,0.1015625 
260,0.08984375 
270,0.1484375 
280,0.12890625 
290,0.109375 
300,0.08984375 
310,0.078125 
320,0.05859375 
330,0.05078125 
340,0.05078125 
350,0.0390625 
360,0.03125 
370,0.03125 
380,0.01953125 
390,0.01953125 
400,0.01953125 
407,0.01171875 
