time,session 
30,45.25149999999849 
40,47.905899517284396 
50,7698.3715578510655 
60,4488.881849817104 
70,7437.895678667075 
80,7595.222465523096 
90,7573.759441986715 
100,6693.24309024294 
110,7407.271373850526 
120,7230.170536391144 
130,6459.317677539208 
140,8593.624253545859 
150,10608.930227664914 
160,9772.49410464785 
170,7303.582572861141 
180,16316.605877121807 
190,17653.824409030334 
200,18102.053624780125 
210,14935.893133075213 
220,11300.593736990722 
230,9016.149223150089 
240,11891.56078326387 
250,10043.5004668004 
260,5281.3681603395125 
261,0 
