time,page 
0,1.1 
10,0.8 
20,1.5 
30,2.4 
40,5.2 
50,5.5 
60,5.6 
70,7.8 
80,9.9 
90,8.6 
100,10.6 
110,12.9 
120,10.3 
130,12.1 
140,13.8 
150,16.5 
160,14.4 
170,8.7 
180,12.2 
190,13.9 
200,11.1 
210,8.2 
220,6.4 
230,4.1 
240,5.2 
250,7.3 
260,10.1 
261,0 
