time,users_count,finish_users_count 
0,11,0 
10,19,0 
20,35,0 
30,53,2 
40,86,7 
50,118,20 
60,152,30 
70,189,44 
80,233,68 
90,285,88 
100,355,106 
110,410,132 
120,464,153 
130,546,178 
140,649,196 
150,745,222 
160,754,251 
170,754,266 
180,754,314 
190,754,362 
200,754,418 
210,754,464 
220,754,497 
230,754,528 
240,754,580 
250,754,664 
260,754,754 
261,754,754 
