time,page 
0,41.54535395173816 
10,22.468305603393862 
20,42.044651408076476 
30,219.53730025897258 
40,221.66595289433687 
50,535.8476379561872 
60,288.49430814193823 
70,505.2448895332894 
80,1390.2077849909124 
90,2323.071671752867 
100,2961.1034779103024 
110,4624.516596952925 
120,5424.059591958738 
130,6058.440141186214 
140,6256.876622387345 
150,8083.4003357135425 
160,9521.857692415462 
170,10825.748231399117 
180,15072.741719018653 
190,14266.683811651048 
200,17390.659559882657 
210,17981.557267445423 
220,20241.247412058496 
230,17544.37668078028 
240,6289.416694023734 
250,6368.077341033487 
260,7702.156027598121 
261,0 
