time,session 
30,35917.8185 
40,35821.77220000001 
50,44359.395307692306 
60,37438.769400000005 
70,42907.60828571429 
80,44274.013875 
90,46399.3383 
100,50621.335111111126 
110,55355.405884615386 
120,56458.020571428584 
130,60992.31456 
140,66277.75094444444 
150,67290.74238461538 
160,72930.31858620688 
170,81936.40359999999 
180,78380.46389583332 
190,79896.13333333336 
200,80486.93675000002 
210,95817.80043478264 
220,103895.48584848485 
230,101244.90029032258 
240,102081.61848076922 
250,109091.6768928572 
260,115973.47393333337 
261,0 
