time,size_sent,size_rcv 
0,5.52734375,5.5140625 
10,11.2609375,11.13046875 
20,32.98125,32.77734375 
30,58.29375,59.3234375 
40,104.22421875,105.9578125 
50,178.54453125,180.89140625 
60,304.178125,304.64765625 
70,415.3890625,406.6625 
80,557.94609375,548.65 
90,743.31484375,729.63828125 
100,973.1625,944.5375 
110,1246.29765625,1207.1546875 
120,1494.3765625,1445.0515625 
130,1779.44375,1724.32890625 
140,2079.1515625,2007.06484375 
150,2434.8203125,2335.05625 
160,2752.4953125,2627.41875 
170,3047.9921875,2893.15078125 
180,3364.28515625,3155.6015625 
190,3656.6265625,3409.91015625 
200,3887.96875,3651.2625 
210,4089.9875,3876.034375 
213,4113.98359375,3917.23515625 
