time,page 
0,83.71900000000001 
10,91.66525000000001 
20,48.290625000000006 
30,112.2605238095238 
40,149.50554545454546 
50,153.39338596491228 
60,197.72241975308646 
70,192.27537142857142 
80,284.63355696202547 
90,238.7339230769229 
100,273.07459420289854 
110,583.4210948905113 
120,269.45420979020975 
130,372.39982317073174 
140,405.17963128491607 
150,602.1297743589743 
160,1241.0683355263163 
170,2658.161784 
180,3014.831169491524 
190,5449.37676923077 
200,9803.32958947368 
210,11957.507200000004 
213,6656.183166666666 
