time,users_count,finish_users_count 
0,0.9,0 
10,0.7,0 
20,2.3,0 
30,1.5,0.2 
40,2.1,0.5 
50,3.8,0.8 
60,4.3,1.6 
70,4.1,1.6 
80,2.3,2.3 
90,5.5,2.9 
100,5.7,3 
110,5.5,5.1 
120,6.9,3.4 
130,6.3,4.6 
140,8.6,4.4 
150,8.6,5 
160,2.4,5.3 
170,0,5.5 
180,0,4.8 
190,0,4.6 
200,0,6.2 
210,0,7.9 
213,0,1.8 
