time,size_sent,size_rcv 
0,5.52734375,5.5140625 
10,5.73359375,5.61640625 
20,21.7203125,21.646875 
30,25.3125,26.54609375 
40,45.93046875,46.634375 
50,74.3203125,74.93359375 
60,125.63359375,123.75625 
70,111.2109375,102.01484375 
80,142.55703125,141.9875 
90,185.36875,180.98828125 
100,229.84765625,214.89921875 
110,273.13515625,262.6171875 
120,248.07890625,237.896875 
130,285.0671875,279.27734375 
140,299.7078125,282.7359375 
150,355.66875,327.99140625 
160,317.675,292.3625 
170,295.496875,265.73203125 
180,316.29296875,262.45078125 
190,292.34140625,254.30859375 
200,231.3421875,241.35234375 
210,202.01875,224.771875 
213,23.99609375,41.20078125 
