time,sentpackets@tsung_controller@ip-172-31-23-21 
10,57 
20,87 
30,158 
40,496 
50,1315 
60,1435 
70,2266 
80,2266 
90,2908 
100,3334 
110,5228 
120,5228 
130,7692 
140,7692 
150,8905 
160,9546 
170,10312 
180,10848 
190,10848 
200,10848 
210,11464 
220,11917 
230,12217 
240,13154 
250,13154 
260,13154 
270,13154 
280,13154 
290,13154 
300,13154 
310,13154 
320,13154 
330,13154 
340,13154 
342,13154 
