time,session 
30,35793.004 
40,35793.004 
50,35793.004 
60,35939.491 
70,35939.491 
80,80871.334 
90,80871.334 
100,81073.48 
110,81170.28 
120,81539.736 
130,81539.736 
140,82731.189 
150,83599.761 
160,87834.709 
170,91746.504 
180,93155.893 
190,94271.426 
200,95208.001 
210,96843.407 
220,96905.009 
230,96905.009 
240,100004.088 
250,101607.858 
260,106020.581 
270,110573.915 
280,115163.039 
290,115163.039 
300,115163.039 
310,116280.507 
320,116925.278 
330,119352.0 
340,119791.525 
342,119791.525 
