time,session 
30,35793.004 
40,35660.009 
50,35660.009 
60,35660.009 
70,35657.135 
80,35657.135 
90,35657.135 
100,35657.135 
110,35657.135 
120,35657.135 
130,35657.135 
140,35657.135 
150,35657.135 
160,35657.135 
170,35657.135 
180,35657.135 
190,35393.584 
200,35393.584 
210,35393.584 
220,35011.681 
230,35011.681 
240,35011.459 
250,35011.459 
260,35011.333 
270,35011.311 
280,35011.311 
290,35011.311 
300,35011.311 
310,35011.311 
320,35011.311 
330,35011.311 
340,35011.311 
342,35011.311 
