time,size_sent,size_rcv 
0,5.44765625,5.4609375 
10,5.84453125,5.76796875 
20,18.546875,18.51015625 
30,28.99765625,485.40703125 
40,54.27265625,3257.475 
50,58.37421875,2814.82890625 
60,97.709375,5620.11796875 
70,87.13125,2866.50546875 
80,142.8953125,8512.74375 
90,126.6234375,6684.31171875 
100,184.5140625,14981.03828125 
110,186.37578125,11538.79296875 
120,236.0859375,17639.8171875 
130,239.93515625,16334.01484375 
140,325.984375,21623.00390625 
150,374.20078125,26768.0515625 
160,371.65390625,26520.13984375 
170,356.13828125,25855.634375 
180,480.909375,25800.68046875 
190,533.03203125,26404.9640625 
200,629.21640625,25260.30625 
210,671.784375,25848.971875 
220,637.18828125,25800.03359375 
230,695.3703125,26358.8640625 
240,525.60625,27032.18203125 
250,586.18125,27041.43203125 
260,693.80078125,27414.66796875 
270,680.83046875,27363.909375 
280,457.83515625,27244.25390625 
290,403.2296875,27282.0671875 
300,361.27421875,27521.30625 
310,237.42265625,26674.2078125 
320,209.3484375,27380.46640625 
330,123.6609375,27581.328125 
340,87.0375,24047.7515625 
342,0,0 
