time,users,connected 
0,6,6 
10,15,9 
20,39,23 
30,57,19 
40,76,18 
50,95,17 
60,128,34 
70,164,33 
80,201,35 
90,232,32 
100,244,14 
110,286,33 
120,330,45 
130,360,28 
140,417,49 
150,472,64 
160,553,80 
170,636,71 
180,735,105 
190,835,104 
200,979,143 
210,1122,-14 
220,1267,15 
230,1393,8 
240,1400,-40 
250,1400,-72 
260,1400,-155 
270,1400,-95 
280,1400,-88 
290,1400,-153 
300,1400,-89 
310,1400,-76 
320,1400,-55 
330,1400,-52 
340,1400,-96 
342,1400,0 
