time,freemem@tsung_controller@ip-172-31-23-21 
0,3515.66015625 
10,3516.90234375 
20,3516.45703125 
30,3516.22265625 
40,3513.9296875 
50,3511.40625 
60,3508.984375 
70,3505.95703125 
80,3504.578125 
90,3503.5390625 
100,3496.0703125 
110,3494.84375 
120,3490.953125 
130,3489.6328125 
140,3488.4453125 
150,3478.234375 
160,3468.69140625 
170,3454.91015625 
180,3437.61328125 
190,3433.58203125 
200,3427.828125 
210,3423.23046875 
220,3422.90625 
230,3421.67578125 
240,3421.38671875 
250,3403.125 
260,3386.91015625 
270,3384.1328125 
280,3382.4453125 
290,3382.46484375 
300,3382.07421875 
310,3382.01953125 
320,3382.24609375 
330,3381.55859375 
340,3380.93359375 
342,3387.58984375 
