time,users,connected 
0,6,6 
10,15,15 
20,39,38 
30,57,57 
40,76,75 
50,92,92 
60,127,126 
70,162,159 
80,201,194 
90,230,226 
100,243,240 
110,285,273 
120,329,318 
130,360,346 
140,417,395 
150,472,459 
160,553,539 
170,636,610 
180,735,715 
190,832,819 
200,978,962 
210,1121,948 
220,1267,963 
230,1392,971 
240,1313,931 
250,1158,859 
260,929,704 
270,708,609 
280,575,521 
290,434,368 
300,306,279 
310,197,203 
320,147,148 
330,93,96 
340,0,0 
342,0,0 
