time,users_count,finish_users_count 
0,0.6,0 
10,0.9,0 
20,2.4,0 
30,1.9,0.1 
40,2.6,0.7 
50,2.2,0.6 
60,4.7,1.2 
70,4.1,0.6 
80,5.7,1.8 
90,4.3,1.4 
100,4.5,3.2 
110,6.6,2.4 
120,8,3.6 
130,6.4,3.3 
140,9.9,4.2 
150,10.3,4.8 
160,12.1,4 
170,13.2,4.9 
180,16.7,6.8 
190,18.3,8.6 
200,24.5,9.9 
210,24.1,9.8 
220,26.5,11.9 
230,27.5,15 
240,3.6,11.5 
250,0,15.5 
260,0,22.9 
270,0,22.1 
280,0,13.3 
290,0,14.1 
300,0,12.8 
310,0,10.9 
320,0,5 
330,0,5.4 
340,0,9.3 
342,0,0 
