time,freemem@tsung_controller@ip-172-31-23-21 
0,3515.66015625 
10,3516.90234375 
20,3516.90234375 
30,3516.90234375 
40,3516.90234375 
50,3516.90234375 
60,3516.90234375 
70,3516.90234375 
80,3516.90234375 
90,3516.90234375 
100,3516.90234375 
110,3516.90234375 
120,3516.90234375 
130,3516.90234375 
140,3516.90234375 
150,3516.90234375 
160,3516.90234375 
170,3516.90234375 
180,3516.90234375 
190,3516.90234375 
200,3516.90234375 
210,3516.90234375 
220,3516.90234375 
230,3516.90234375 
240,3516.90234375 
250,3516.90234375 
260,3516.90234375 
270,3516.90234375 
280,3516.90234375 
290,3516.90234375 
300,3516.90234375 
310,3516.90234375 
320,3516.90234375 
330,3516.90234375 
340,3516.90234375 
342,3516.90234375 
