time,session 
30,0 
40,27.865346055920803 
50,36.00936782938896 
60,70.75993029147104 
70,46.12328186772703 
80,16802.581122353375 
90,18490.52476124129 
100,20890.86898812989 
110,22494.062209094485 
120,21633.885967433936 
130,22217.663836577525 
140,22429.570540597615 
150,22346.363672328403 
160,19460.728639956204 
170,21929.704245828827 
180,23037.32241058086 
190,20036.537454765326 
200,23458.210320482038 
210,21492.679838467353 
220,21024.5082549019 
230,21887.54280047883 
240,20568.149234923814 
250,22223.425087702202 
260,22634.95078043776 
270,24416.955417274763 
280,20015.017410840646 
290,13870.107913770918 
300,12555.626756059517 
310,11778.78992851595 
320,10157.36518237883 
330,4897.047980334394 
340,4028.7977692497175 
342,0 
