time,session 
30,35121.124 
40,35121.124 
50,35121.124 
60,35121.124 
70,35382.624 
80,80278.344 
90,80278.344 
100,80278.344 
110,80278.344 
120,80278.344 
130,80340.794 
140,80340.794 
150,80478.97 
160,80478.97 
170,80478.97 
180,80478.97 
190,80478.97 
200,80651.651 
210,80651.651 
220,80651.651 
230,80651.651 
240,80651.651 
250,80651.651 
260,80651.651 
270,80651.651 
280,80651.651 
290,80699.131 
300,81089.877 
310,82094.765 
320,82785.172 
330,82800.661 
340,82800.661 
350,82800.661 
360,82800.661 
370,82800.661 
380,82800.661 
390,84018.885 
400,84348.66 
407,84348.66 
