time,load@tsung_controller@ip-172-31-31-18 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.1484375 
90,0.12109375 
100,0.1015625 
110,0.08984375 
120,0.0703125 
130,0.05859375 
140,0.05078125 
150,0.0390625 
160,0.0390625 
170,0.03125 
180,0.01953125 
190,0.01953125 
200,0.01953125 
210,0.01171875 
220,0.01171875 
230,0.01171875 
240,0.01171875 
250,0.078125 
260,0.0703125 
270,0.05859375 
280,0.05078125 
290,0.0390625 
300,0.1796875 
310,0.23046875 
320,0.19921875 
330,0.171875 
340,0.140625 
350,0.12109375 
360,0.1015625 
370,0.078125 
380,0.0703125 
390,0.05859375 
400,0.05078125 
407,0.0390625 
