time,502,200,500,302 
310,127,22669,1,13774 
320,405,23877,3,14498 
330,415,24949,3,14950 
340,415,25716,21,15212 
350,415,26571,63,15444 
360,415,27203,64,15717 
370,415,27447,64,15996 
380,415,27706,76,16240 
390,415,27939,110,16511 
400,415,28064,112,16778 
407,415,28064,112,16905 
