time,connect,request 
0,20.447,98.772 
10,20.447,190.265 
20,20.447,190.265 
30,20.447,370.105 
40,20.447,385.044 
50,27.417,432.385 
60,27.417,668.517 
70,27.417,668.517 
80,27.417,668.517 
90,27.417,668.517 
100,27.417,876.239 
110,27.417,957.854 
120,27.417,1207.639 
130,27.417,1207.639 
140,27.417,1498.522 
150,30.814,1498.522 
160,30.814,1769.159 
170,30.814,3022.386 
180,30.814,4205.06 
190,30.814,4470.04 
200,30.814,4470.04 
210,30.814,4470.04 
220,30.814,4470.04 
230,30.814,4470.04 
240,30.814,4792.77 
250,30.814,5657.516 
260,30.814,6462.923 
270,30.814,6462.923 
280,30.814,6462.923 
290,30.814,6462.923 
300,30.814,6462.923 
310,30.814,6462.923 
320,30.814,6462.923 
