time,freemem@tsung_controller@ip-172-31-23-21 
0,3515.51953125 
10,3516.6328125 
20,3516.6328125 
30,3516.6328125 
40,3516.6328125 
50,3516.6328125 
60,3516.6328125 
70,3516.6328125 
80,3516.6328125 
90,3516.6328125 
100,3516.6328125 
110,3516.6328125 
120,3516.6328125 
130,3516.6328125 
140,3516.6328125 
150,3516.6328125 
160,3516.6328125 
170,3516.6328125 
180,3516.6328125 
190,3516.6328125 
200,3516.6328125 
210,3516.6328125 
220,3516.6328125 
230,3516.6328125 
240,3516.6328125 
250,3516.6328125 
260,3516.6328125 
270,3516.6328125 
280,3516.6328125 
290,3516.6328125 
300,3516.6328125 
310,3516.6328125 
320,3516.6328125 
