time,502,200,500,302 
170,7,3324,,1116 
180,158,3767,,1257 
190,476,4124,2,1385 
200,768,4591,3,1574 
210,1399,4987,10,1708 
220,2120,5360,29,1832 
230,3182,5679,45,1974 
240,3816,5983,66,2029 
250,4586,6227,89,2068 
260,5665,6448,125,2114 
270,6426,6691,146,2193 
280,6908,6858,174,2266 
290,7251,7048,201,2388 
300,7693,7219,240,2474 
310,8169,7380,271,2606 
320,8359,7527,271,2714 
