time,users,connected 
0,7,7 
10,16,9 
20,37,20 
30,57,18 
40,91,34 
50,110,18 
60,128,20 
70,159,26 
80,197,31 
90,231,40 
100,246,15 
110,267,19 
120,287,17 
130,321,38 
140,390,65 
150,445,40 
160,508,82 
170,609,91 
180,705,100 
190,805,100 
200,990,192 
210,1124,-29 
220,1240,14 
230,1385,9 
240,1412,-25 
250,1412,-93 
260,1412,-133 
270,1412,-87 
280,1412,-89 
290,1412,-173 
300,1412,-49 
310,1412,-120 
320,1412,-64 
