time,cpu@tsung_controller@ip-172-31-23-21 
0,1.7325716069360362 
10,1.7325716069360362 
20,1.7325716069360362 
30,1.7325716069360362 
40,1.7325716069360362 
50,1.7325716069360362 
60,1.7325716069360362 
70,1.7325716069360362 
80,1.7325716069360362 
90,1.7325716069360362 
100,1.7325716069360362 
110,1.9019019019019021 
120,2.1042084168336674 
130,2.108433734939759 
140,2.5948103792415167 
150,3.2128514056224895 
160,3.3099297893681046 
170,3.3099297893681046 
180,3.7298387096774195 
190,5.53877139979859 
200,5.53877139979859 
210,5.53877139979859 
220,5.53877139979859 
230,5.53877139979859 
240,5.53877139979859 
250,5.53877139979859 
260,5.53877139979859 
270,5.53877139979859 
280,5.53877139979859 
290,5.53877139979859 
300,5.53877139979859 
310,5.53877139979859 
320,5.53877139979859 
